Transaction_ID,Customer_ID,Customer_Name,Segment,Country,Transaction_Date,Amount,Product_Category,Payment_Method,Fraud_Flag,Risk_Score,CPU_Processing_Time_ms,GPU_Processing_Time_ms
TXN100186,CUST1058,Enterprise Client 1058,MSME,India,2026-04-19 18:59:55,13517.7,Consulting,Digital Wallet,0,60,0.1729,0.0131
TXN100187,CUST1062,Enterprise Client 1062,Healthcare,India,2025-03-09 18:59:55,8902.11,Hardware,Credit Card,0,40,0.1553,0.0116
TXN100188,CUST1061,Enterprise Client 1061,Supply Chain,USA,2025-09-28 18:59:55,9086.43,Hardware,Bank Transfer,0,32,0.1469,0.0114
TXN100189,CUST1084,Enterprise Client 1084,MSME,USA,2025-09-03 18:59:55,8688.98,Electronics,Credit Card,0,54,0.2056,0.0148
TXN100190,CUST1085,Enterprise Client 1085,Finance,USA,2025-09-15 18:59:55,3305.22,Software,Digital Wallet,0,34,0.1626,0.0136
TXN100191,CUST1085,Enterprise Client 1085,Finance,USA,2025-08-11 18:59:55,4374.53,Electronics,Digital Wallet,0,34,0.1539,0.0121
TXN100192,CUST1056,Enterprise Client 1056,Healthcare,UK,2025-01-31 18:59:55,3587.98,Consulting,ACH,0,37,0.1677,0.0157
TXN100193,CUST1007,Enterprise Client 1007,Healthcare,Germany,2025-10-07 18:59:55,9238.82,Electronics,Digital Wallet,0,58,0.1367,0.0124
TXN100194,CUST1009,Enterprise Client 1009,Finance,Singapore,2026-03-08 18:59:55,9977.42,Consulting,Bank Transfer,0,33,0.1824,0.0154
TXN100195,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2026-04-09 18:59:55,7851.53,Cloud Services,Digital Wallet,0,51,0.1252,0.0096
TXN100196,CUST1046,Enterprise Client 1046,Supply Chain,UK,2026-05-14 18:59:55,3972.91,Cloud Services,Digital Wallet,0,50,0.1293,0.0113
TXN100197,CUST1080,Enterprise Client 1080,Retail,India,2025-03-01 18:59:55,1952.75,Hardware,Bank Transfer,0,49,0.2006,0.0138
TXN100198,CUST1084,Enterprise Client 1084,MSME,USA,2026-04-13 18:59:55,14844.04,Hardware,ACH,0,54,0.218,0.0176
TXN100199,CUST1005,Enterprise Client 1005,Retail,India,2025-03-22 18:59:55,7455.05,Consulting,Bank Transfer,0,56,0.1515,0.0117
TXN100200,CUST1059,Enterprise Client 1059,Healthcare,UK,2025-12-19 18:59:55,8537.76,Cloud Services,Bank Transfer,0,55,0.1315,0.0092
TXN100201,CUST1046,Enterprise Client 1046,Supply Chain,UK,2025-05-30 18:59:55,3199.79,Hardware,Credit Card,0,50,0.1777,0.0123
TXN100202,CUST1067,Enterprise Client 1067,Healthcare,Germany,2026-02-15 18:59:55,1073.75,Software,Digital Wallet,0,30,0.1726,0.015
TXN100203,CUST1019,Enterprise Client 1019,Finance,UK,2026-01-27 18:59:55,12417.81,Cloud Services,Credit Card,0,26,0.1206,0.0092
TXN100204,CUST1100,Enterprise Client 1100,Supply Chain,Germany,2026-03-03 18:59:55,6649.03,Electronics,Bank Transfer,0,44,0.1931,0.0155
TXN100205,CUST1002,Enterprise Client 1002,Healthcare,Singapore,2025-07-18 18:59:55,4933.22,Consulting,Credit Card,0,16,0.1504,0.0115
TXN100206,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-08-25 18:59:55,13284.0,Hardware,Credit Card,0,56,0.2183,0.0215
TXN100207,CUST1048,Enterprise Client 1048,Finance,Germany,2026-06-30 18:59:55,4315.49,Electronics,Digital Wallet,0,50,0.1932,0.018
TXN100208,CUST1062,Enterprise Client 1062,Healthcare,India,2026-02-09 18:59:55,3243.16,Software,Bank Transfer,0,40,0.1277,0.012
TXN100209,CUST1095,Enterprise Client 1095,Healthcare,UK,2026-06-09 18:59:55,8967.32,Consulting,Bank Transfer,0,24,0.1893,0.0144
TXN100210,CUST1031,Enterprise Client 1031,MSME,Singapore,2025-02-17 18:59:55,2775.09,Hardware,Digital Wallet,0,26,0.1922,0.0186
TXN100211,CUST1099,Enterprise Client 1099,MSME,India,2025-06-11 18:59:55,392.03,Consulting,Digital Wallet,0,20,0.1442,0.0125
TXN100212,CUST1008,Enterprise Client 1008,Finance,USA,2025-03-15 18:59:55,9507.09,Electronics,ACH,0,19,0.1875,0.0167
TXN100213,CUST1080,Enterprise Client 1080,Retail,India,2025-11-03 18:59:55,11478.27,Consulting,Bank Transfer,0,49,0.1785,0.0152
TXN100214,CUST1003,Enterprise Client 1003,MSME,UK,2025-04-24 18:59:55,12126.75,Hardware,ACH,0,27,0.174,0.0129
TXN100215,CUST1031,Enterprise Client 1031,MSME,Singapore,2025-10-25 18:59:55,4295.77,Electronics,Bank Transfer,0,26,0.1453,0.0139
TXN100216,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-02-02 18:59:55,10471.89,Consulting,Credit Card,0,56,0.1225,0.0106
TXN100217,CUST1074,Enterprise Client 1074,Healthcare,Singapore,2026-03-26 18:59:55,2419.7,Cloud Services,Bank Transfer,0,58,0.2027,0.0159
TXN100218,CUST1022,Enterprise Client 1022,Healthcare,Germany,2026-05-18 18:59:55,10732.51,Software,Bank Transfer,0,49,0.1419,0.0127
TXN100219,CUST1099,Enterprise Client 1099,MSME,India,2026-04-29 18:59:55,14406.58,Cloud Services,ACH,0,20,0.1985,0.0172
TXN100220,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2025-05-14 18:59:55,2014.99,Electronics,Bank Transfer,0,55,0.205,0.0172
TXN100221,CUST1085,Enterprise Client 1085,Finance,USA,2025-09-15 18:59:55,6803.14,Consulting,ACH,0,34,0.2054,0.0198
TXN100222,CUST1099,Enterprise Client 1099,MSME,India,2025-02-18 18:59:55,11144.95,Software,ACH,0,20,0.1973,0.0151
TXN100223,CUST1094,Enterprise Client 1094,MSME,Germany,2026-05-22 18:59:55,9327.68,Cloud Services,Digital Wallet,0,55,0.1857,0.0138
TXN100224,CUST1089,Enterprise Client 1089,Finance,Singapore,2025-09-22 18:59:55,4220.58,Software,Credit Card,0,33,0.1297,0.0097
TXN100225,CUST1046,Enterprise Client 1046,Supply Chain,UK,2026-03-04 18:59:55,4853.78,Electronics,ACH,0,50,0.153,0.0105
TXN100226,CUST1024,Enterprise Client 1024,Finance,India,2025-09-27 18:59:55,5315.8,Consulting,Bank Transfer,0,10,0.1486,0.0126
TXN100227,CUST1014,Enterprise Client 1014,Healthcare,India,2025-05-29 18:59:55,3141.66,Electronics,ACH,0,52,0.1992,0.0155
TXN100228,CUST1086,Enterprise Client 1086,MSME,USA,2026-04-29 18:59:55,2018.69,Software,Digital Wallet,0,36,0.209,0.0158
TXN100229,CUST1087,Enterprise Client 1087,Retail,USA,2025-02-25 18:59:55,7005.6,Software,Digital Wallet,0,15,0.1269,0.0122
TXN100230,CUST1031,Enterprise Client 1031,MSME,Singapore,2025-09-30 18:59:55,10050.54,Electronics,ACH,0,26,0.1742,0.0133
TXN100231,CUST1057,Enterprise Client 1057,MSME,UK,2026-03-06 18:59:55,11538.79,Electronics,ACH,0,32,0.1408,0.0128
TXN100232,CUST1040,Enterprise Client 1040,Finance,UK,2025-11-22 18:59:55,3204.04,Software,Digital Wallet,0,48,0.1785,0.012
TXN100233,CUST1056,Enterprise Client 1056,Healthcare,UK,2025-08-09 18:59:55,3195.61,Electronics,Credit Card,0,37,0.1353,0.0109
TXN100234,CUST1021,Enterprise Client 1021,MSME,Germany,2025-03-18 18:59:55,223120.23,Hardware,Digital Wallet,0,81,0.1854,0.0155
TXN100235,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2026-06-14 18:59:55,4658.55,Electronics,Credit Card,0,55,0.1808,0.0132
TXN100236,CUST1059,Enterprise Client 1059,Healthcare,UK,2026-03-06 18:59:55,3611.99,Electronics,Digital Wallet,0,55,0.1917,0.0178
TXN100237,CUST1016,Enterprise Client 1016,Retail,UK,2025-09-05 18:59:55,8677.99,Cloud Services,Bank Transfer,0,53,0.2168,0.0174
TXN100238,CUST1031,Enterprise Client 1031,MSME,Singapore,2025-12-08 18:59:55,7934.77,Cloud Services,Digital Wallet,0,26,0.1358,0.0106
TXN100239,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2025-10-25 18:59:55,14989.01,Cloud Services,Digital Wallet,0,51,0.1425,0.0109
TXN100240,CUST1073,Enterprise Client 1073,Finance,Germany,2025-10-05 18:59:55,11973.98,Consulting,Bank Transfer,0,18,0.195,0.0182
TXN100241,CUST1082,Enterprise Client 1082,Finance,India,2026-04-17 18:59:55,13706.83,Hardware,Bank Transfer,0,57,0.1475,0.01
TXN100242,CUST1005,Enterprise Client 1005,Retail,India,2025-02-11 18:59:55,2900.17,Consulting,Digital Wallet,0,56,0.1578,0.0131
TXN100243,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2026-06-13 18:59:55,8149.19,Consulting,Credit Card,0,55,0.2116,0.02
TXN100244,CUST1081,Enterprise Client 1081,Finance,Singapore,2025-07-29 18:59:55,1380.89,Electronics,Credit Card,1,54,0.1844,0.0157
TXN100245,CUST1005,Enterprise Client 1005,Retail,India,2025-03-01 18:59:55,1949.23,Software,Credit Card,0,56,0.1556,0.011
TXN100246,CUST1014,Enterprise Client 1014,Healthcare,India,2025-04-29 18:59:55,10691.46,Consulting,Credit Card,0,65,0.1923,0.0188
TXN100247,CUST1001,Enterprise Client 1001,Finance,USA,2026-02-16 18:59:55,13638.84,Electronics,ACH,1,94,0.2121,0.0143
TXN100248,CUST1061,Enterprise Client 1061,Supply Chain,USA,2025-05-01 18:59:55,8421.96,Electronics,Credit Card,0,32,0.2064,0.0186
TXN100249,CUST1051,Enterprise Client 1051,Healthcare,Singapore,2025-05-19 18:59:55,3018.07,Electronics,ACH,0,48,0.1281,0.0103
TXN100250,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-04-01 18:59:55,6081.34,Consulting,Credit Card,0,26,0.1484,0.0141
TXN100251,CUST1039,Enterprise Client 1039,Retail,Germany,2025-04-06 18:59:55,13586.66,Hardware,Bank Transfer,0,11,0.1401,0.0122
TXN100252,CUST1044,Enterprise Client 1044,Retail,USA,2026-01-16 18:59:55,6121.32,Electronics,Credit Card,0,58,0.2092,0.0184
TXN100253,CUST1015,Enterprise Client 1015,Supply Chain,USA,2025-02-18 18:59:55,13655.54,Cloud Services,ACH,0,21,0.1699,0.0123
TXN100254,CUST1078,Enterprise Client 1078,Supply Chain,Germany,2026-04-23 18:59:55,12335.7,Software,Bank Transfer,0,38,0.1878,0.0157
TXN100255,CUST1029,Enterprise Client 1029,Finance,UK,2025-04-02 18:59:55,9067.63,Consulting,Bank Transfer,0,40,0.2172,0.0145
TXN100256,CUST1005,Enterprise Client 1005,Retail,India,2025-10-31 18:59:55,9243.44,Hardware,ACH,0,56,0.1636,0.0146
TXN100257,CUST1065,Enterprise Client 1065,Finance,Singapore,2026-02-27 18:59:55,6439.84,Software,Bank Transfer,0,35,0.1213,0.0097
TXN100258,CUST1006,Enterprise Client 1006,Finance,Germany,2025-08-24 18:59:55,11745.39,Cloud Services,Digital Wallet,0,11,0.211,0.0171
TXN100259,CUST1082,Enterprise Client 1082,Finance,India,2025-04-17 18:59:55,11666.61,Software,Bank Transfer,0,57,0.1905,0.0176
TXN100260,CUST1016,Enterprise Client 1016,Retail,UK,2025-01-10 18:59:55,10671.88,Cloud Services,Credit Card,0,66,0.1265,0.0089
TXN100261,CUST1007,Enterprise Client 1007,Healthcare,Germany,2026-01-18 18:59:55,10058.5,Consulting,Bank Transfer,0,58,0.1759,0.0173
TXN100262,CUST1083,Enterprise Client 1083,Supply Chain,Singapore,2025-10-28 18:59:55,1534.21,Electronics,ACH,0,32,0.1751,0.0139
TXN100263,CUST1056,Enterprise Client 1056,Healthcare,UK,2025-12-17 18:59:55,17152.85,Hardware,Bank Transfer,0,37,0.1379,0.0105
TXN100264,CUST1068,Enterprise Client 1068,Retail,India,2026-06-02 18:59:55,8931.82,Consulting,ACH,0,26,0.2027,0.0162
TXN100265,CUST1031,Enterprise Client 1031,MSME,Singapore,2026-01-25 18:59:55,3778.31,Software,Digital Wallet,0,26,0.1581,0.0107
TXN100266,CUST1063,Enterprise Client 1063,Healthcare,Germany,2025-10-26 18:59:55,4879.13,Electronics,ACH,0,54,0.1832,0.0157
TXN100267,CUST1037,Enterprise Client 1037,Healthcare,USA,2025-01-10 18:59:55,7891.75,Software,ACH,0,29,0.1302,0.0127
TXN100268,CUST1018,Enterprise Client 1018,Finance,USA,2025-02-23 18:59:55,4121.13,Cloud Services,Bank Transfer,0,15,0.2074,0.0162
TXN100269,CUST1072,Enterprise Client 1072,Retail,UK,2025-06-09 18:59:55,522.69,Consulting,Credit Card,0,43,0.1821,0.013
TXN100270,CUST1014,Enterprise Client 1014,Healthcare,India,2025-01-18 18:59:55,11930.81,Cloud Services,Digital Wallet,0,52,0.1302,0.0116
TXN100271,CUST1035,Enterprise Client 1035,Finance,Germany,2026-03-11 18:59:55,9108.85,Hardware,Credit Card,0,17,0.1993,0.0138
TXN100272,CUST1004,Enterprise Client 1004,Supply Chain,India,2026-03-18 18:59:55,8341.46,Consulting,Digital Wallet,0,49,0.1725,0.0142
TXN100273,CUST1055,Enterprise Client 1055,Supply Chain,UK,2026-02-19 18:59:55,7402.44,Hardware,Digital Wallet,0,39,0.1924,0.0189
TXN100274,CUST1044,Enterprise Client 1044,Retail,USA,2025-01-14 18:59:55,8982.36,Electronics,Bank Transfer,0,58,0.1572,0.0106
TXN100275,CUST1092,Enterprise Client 1092,Supply Chain,USA,2025-11-17 18:59:55,17252.91,Cloud Services,Bank Transfer,0,31,0.2042,0.0145
TXN100276,CUST1071,Enterprise Client 1071,Finance,Germany,2026-02-16 18:59:55,241.39,Cloud Services,Bank Transfer,0,40,0.1553,0.0155
TXN100277,CUST1034,Enterprise Client 1034,Healthcare,Singapore,2025-10-25 18:59:55,6578.11,Electronics,Digital Wallet,0,51,0.1477,0.0135
TXN100278,CUST1093,Enterprise Client 1093,Retail,India,2025-08-09 18:59:55,854.23,Cloud Services,Credit Card,0,17,0.158,0.0115
TXN100279,CUST1021,Enterprise Client 1021,MSME,Germany,2025-11-26 18:59:55,10303.94,Cloud Services,Bank Transfer,0,58,0.1378,0.0094
TXN100280,CUST1084,Enterprise Client 1084,MSME,USA,2025-01-23 18:59:55,9194.82,Consulting,Bank Transfer,0,54,0.1426,0.0133
TXN100281,CUST1064,Enterprise Client 1064,MSME,India,2025-02-05 18:59:55,462.78,Cloud Services,Credit Card,0,13,0.1675,0.0123
TXN100282,CUST1003,Enterprise Client 1003,MSME,UK,2025-11-09 18:59:55,592.62,Electronics,ACH,1,58,0.1723,0.0151
TXN100283,CUST1027,Enterprise Client 1027,Healthcare,Germany,2025-02-25 18:59:55,924.52,Consulting,Digital Wallet,0,44,0.1768,0.0138
TXN100284,CUST1041,Enterprise Client 1041,Retail,Germany,2026-05-30 18:59:55,7572.0,Electronics,Credit Card,0,16,0.1219,0.012
TXN100285,CUST1043,Enterprise Client 1043,MSME,USA,2026-06-25 18:59:55,14152.08,Electronics,Digital Wallet,0,20,0.1342,0.0106
TXN100286,CUST1004,Enterprise Client 1004,Supply Chain,India,2026-05-12 18:59:55,5328.02,Consulting,Digital Wallet,0,49,0.1216,0.011
TXN100287,CUST1021,Enterprise Client 1021,MSME,Germany,2025-07-11 18:59:55,8838.04,Software,Digital Wallet,0,58,0.1544,0.013
TXN100288,CUST1039,Enterprise Client 1039,Retail,Germany,2026-06-27 18:59:55,13155.89,Cloud Services,ACH,1,49,0.1546,0.0119
TXN100289,CUST1068,Enterprise Client 1068,Retail,India,2026-03-18 18:59:55,10060.95,Electronics,Digital Wallet,0,26,0.195,0.0156
TXN100290,CUST1053,Enterprise Client 1053,MSME,India,2025-10-25 18:59:55,7152.08,Consulting,Credit Card,1,86,0.2006,0.0143
TXN100291,CUST1015,Enterprise Client 1015,Supply Chain,USA,2025-11-29 18:59:55,12008.55,Hardware,Bank Transfer,0,21,0.141,0.01
TXN100292,CUST1044,Enterprise Client 1044,Retail,USA,2025-08-23 18:59:55,1756.99,Electronics,Credit Card,1,98,0.183,0.0129
TXN100293,CUST1032,Enterprise Client 1032,Finance,USA,2025-09-16 18:59:55,11768.18,Electronics,Digital Wallet,0,22,0.1653,0.0125
TXN100294,CUST1053,Enterprise Client 1053,MSME,India,2025-07-27 18:59:55,892.32,Consulting,Digital Wallet,0,41,0.1683,0.0139
TXN100295,CUST1044,Enterprise Client 1044,Retail,USA,2025-08-23 18:59:55,3700.36,Software,Bank Transfer,0,58,0.1701,0.0157
TXN100296,CUST1071,Enterprise Client 1071,Finance,Germany,2026-03-15 18:59:55,10069.47,Cloud Services,ACH,0,40,0.1334,0.012
TXN100297,CUST1031,Enterprise Client 1031,MSME,Singapore,2025-12-08 18:59:55,11863.25,Electronics,Digital Wallet,1,67,0.2062,0.0138
TXN100298,CUST1081,Enterprise Client 1081,Finance,Singapore,2025-10-01 18:59:55,11090.04,Consulting,ACH,0,15,0.1758,0.0118
TXN100299,CUST1069,Enterprise Client 1069,Supply Chain,UK,2025-12-01 18:59:55,9971.23,Hardware,ACH,0,46,0.1964,0.0182
TXN100300,CUST1024,Enterprise Client 1024,Finance,India,2026-01-25 18:59:55,11949.64,Cloud Services,Digital Wallet,0,10,0.1295,0.0087
TXN100301,CUST1089,Enterprise Client 1089,Finance,Singapore,2025-08-28 18:59:55,1236.56,Consulting,Bank Transfer,0,33,0.1285,0.0101
TXN100302,CUST1057,Enterprise Client 1057,MSME,UK,2025-02-26 18:59:55,4534.43,Electronics,Credit Card,0,32,0.2113,0.0211
TXN100303,CUST1010,Enterprise Client 1010,Retail,USA,2026-01-06 18:59:55,14696.68,Electronics,Digital Wallet,0,18,0.1435,0.0105
TXN100304,CUST1044,Enterprise Client 1044,Retail,USA,2026-06-25 18:59:55,14925.04,Cloud Services,Digital Wallet,0,58,0.1968,0.0137
TXN100305,CUST1036,Enterprise Client 1036,Healthcare,USA,2025-08-08 18:59:55,12750.12,Consulting,Digital Wallet,0,44,0.1562,0.0145
TXN100306,CUST1080,Enterprise Client 1080,Retail,India,2026-01-21 18:59:55,6455.76,Cloud Services,ACH,0,49,0.1696,0.0118
TXN100307,CUST1064,Enterprise Client 1064,MSME,India,2025-05-10 18:59:55,6229.57,Electronics,Digital Wallet,0,13,0.1275,0.0103
TXN100308,CUST1040,Enterprise Client 1040,Finance,UK,2025-08-11 18:59:55,7521.67,Cloud Services,Bank Transfer,0,48,0.1898,0.0129
TXN100309,CUST1037,Enterprise Client 1037,Healthcare,USA,2025-12-24 18:59:55,10679.97,Software,Bank Transfer,0,29,0.1971,0.0151
TXN100310,CUST1068,Enterprise Client 1068,Retail,India,2025-03-14 18:59:55,1084.72,Software,Credit Card,0,26,0.1513,0.0111
TXN100311,CUST1058,Enterprise Client 1058,MSME,India,2025-07-18 18:59:55,13955.21,Hardware,Digital Wallet,0,60,0.1996,0.0135
TXN100312,CUST1071,Enterprise Client 1071,Finance,Germany,2025-11-23 18:59:55,4459.96,Cloud Services,Credit Card,0,40,0.1517,0.0129
TXN100313,CUST1088,Enterprise Client 1088,Retail,Germany,2026-01-27 18:59:55,917.27,Software,ACH,0,33,0.1809,0.0148
TXN100314,CUST1008,Enterprise Client 1008,Finance,USA,2026-06-06 18:59:55,2945.35,Software,Credit Card,0,19,0.2002,0.0176
TXN100315,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2025-01-13 18:59:55,8716.45,Consulting,Bank Transfer,0,55,0.1857,0.0163
TXN100316,CUST1030,Enterprise Client 1030,Finance,UK,2026-03-26 18:59:55,171.7,Consulting,Bank Transfer,0,24,0.1358,0.0129
TXN100317,CUST1086,Enterprise Client 1086,MSME,USA,2026-07-01 18:59:55,10573.79,Hardware,Bank Transfer,0,36,0.1211,0.0093
TXN100318,CUST1090,Enterprise Client 1090,MSME,UK,2026-03-03 18:59:55,9558.55,Hardware,Digital Wallet,0,29,0.1206,0.0089
TXN100319,CUST1049,Enterprise Client 1049,Healthcare,UK,2025-12-24 18:59:55,11090.36,Hardware,Credit Card,0,61,0.1748,0.0151
TXN100320,CUST1011,Enterprise Client 1011,Healthcare,UK,2025-03-08 18:59:55,3428.19,Hardware,ACH,0,37,0.1889,0.018
TXN100321,CUST1017,Enterprise Client 1017,Retail,Germany,2026-02-01 18:59:55,2771.32,Electronics,Bank Transfer,0,55,0.1955,0.0142
TXN100322,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-06-14 18:59:55,7351.41,Hardware,Bank Transfer,0,26,0.1383,0.0124
TXN100323,CUST1072,Enterprise Client 1072,Retail,UK,2025-02-06 18:59:55,7283.58,Electronics,Digital Wallet,0,43,0.1567,0.0125
TXN100324,CUST1064,Enterprise Client 1064,MSME,India,2026-06-09 18:59:55,499.37,Software,ACH,0,13,0.1984,0.0145
TXN100325,CUST1022,Enterprise Client 1022,Healthcare,Germany,2025-04-17 18:59:55,980.68,Software,Credit Card,0,49,0.1362,0.0108
TXN100326,CUST1080,Enterprise Client 1080,Retail,India,2026-01-23 18:59:55,11250.9,Electronics,ACH,0,49,0.1307,0.0114
TXN100327,CUST1060,Enterprise Client 1060,Retail,Germany,2025-04-29 18:59:55,6764.23,Consulting,Credit Card,0,58,0.1924,0.0158
TXN100328,CUST1098,Enterprise Client 1098,Healthcare,Singapore,2025-11-12 18:59:55,278837.82,Cloud Services,Digital Wallet,0,55,0.2084,0.016
TXN100329,CUST1071,Enterprise Client 1071,Finance,Germany,2026-02-25 18:59:55,1996.66,Hardware,ACH,0,40,0.2016,0.0201
TXN100330,CUST1020,Enterprise Client 1020,Supply Chain,Singapore,2026-06-08 18:59:55,160.2,Cloud Services,Bank Transfer,0,31,0.1285,0.0112
TXN100331,CUST1077,Enterprise Client 1077,Finance,Singapore,2025-09-02 18:59:55,1526.89,Hardware,Bank Transfer,0,26,0.2165,0.0165
TXN100332,CUST1026,Enterprise Client 1026,Retail,Germany,2025-03-06 18:59:55,1025.02,Consulting,Bank Transfer,0,39,0.2175,0.0212
TXN100333,CUST1040,Enterprise Client 1040,Finance,UK,2025-10-15 18:59:55,12834.74,Consulting,Bank Transfer,0,48,0.1831,0.0125
TXN100334,CUST1049,Enterprise Client 1049,Healthcare,UK,2026-01-28 18:59:55,5756.44,Cloud Services,Digital Wallet,0,46,0.1332,0.0107
TXN100335,CUST1066,Enterprise Client 1066,Finance,India,2026-05-27 18:59:55,11521.01,Electronics,Bank Transfer,0,49,0.1416,0.0131
TXN100336,CUST1040,Enterprise Client 1040,Finance,UK,2025-09-18 18:59:55,1744.33,Electronics,Digital Wallet,0,48,0.1419,0.0126
TXN100337,CUST1064,Enterprise Client 1064,MSME,India,2026-05-19 18:59:55,5077.8,Consulting,ACH,0,13,0.1912,0.0172
TXN100338,CUST1006,Enterprise Client 1006,Finance,Germany,2026-04-01 18:59:55,1241.05,Electronics,Digital Wallet,0,11,0.1458,0.0103
TXN100339,CUST1093,Enterprise Client 1093,Retail,India,2026-01-30 18:59:55,14020.53,Cloud Services,Digital Wallet,0,17,0.1792,0.0145
TXN100340,CUST1028,Enterprise Client 1028,Finance,India,2026-04-01 18:59:55,12680.45,Hardware,Credit Card,0,71,0.1588,0.0152
TXN100341,CUST1059,Enterprise Client 1059,Healthcare,UK,2026-05-06 18:59:55,7081.27,Hardware,Credit Card,0,55,0.1552,0.0126
TXN100342,CUST1095,Enterprise Client 1095,Healthcare,UK,2026-01-15 18:59:55,3197.91,Electronics,Digital Wallet,0,24,0.1204,0.0117
TXN100343,CUST1041,Enterprise Client 1041,Retail,Germany,2025-03-25 18:59:55,11251.97,Electronics,Credit Card,0,32,0.1241,0.0097
TXN100344,CUST1013,Enterprise Client 1013,Supply Chain,Germany,2025-07-08 18:59:55,11028.82,Consulting,ACH,0,55,0.1953,0.0183
TXN100345,CUST1050,Enterprise Client 1050,Finance,Germany,2026-01-17 18:59:55,12984.33,Software,ACH,0,49,0.2136,0.0154
TXN100346,CUST1050,Enterprise Client 1050,Finance,Germany,2025-09-17 18:59:55,3247.46,Cloud Services,ACH,0,49,0.144,0.0104
TXN100347,CUST1001,Enterprise Client 1001,Finance,USA,2025-07-16 18:59:55,10746.92,Cloud Services,Digital Wallet,0,53,0.1299,0.0127
TXN100348,CUST1086,Enterprise Client 1086,MSME,USA,2025-06-10 18:59:55,13181.15,Cloud Services,ACH,0,36,0.1698,0.0122
TXN100349,CUST1037,Enterprise Client 1037,Healthcare,USA,2025-03-10 18:59:55,7814.25,Hardware,ACH,0,29,0.1208,0.0111
TXN100350,CUST1090,Enterprise Client 1090,MSME,UK,2026-04-11 18:59:55,6683.12,Electronics,Digital Wallet,0,29,0.1957,0.0163
TXN100351,CUST1052,Enterprise Client 1052,MSME,India,2025-05-03 18:59:55,4558.61,Hardware,Credit Card,0,19,0.1644,0.013
TXN100352,CUST1006,Enterprise Client 1006,Finance,Germany,2026-03-08 18:59:55,2737.49,Consulting,Digital Wallet,0,11,0.1413,0.0106
TXN100353,CUST1077,Enterprise Client 1077,Finance,Singapore,2026-04-15 18:59:55,3523.94,Cloud Services,Bank Transfer,0,26,0.1728,0.0143
TXN100354,CUST1054,Enterprise Client 1054,Retail,Germany,2026-03-29 18:59:55,3967.84,Electronics,Digital Wallet,0,17,0.1328,0.0098
TXN100355,CUST1091,Enterprise Client 1091,Healthcare,India,2025-07-03 18:59:55,14430.33,Electronics,Credit Card,0,46,0.1681,0.0139
